Date,ITUB4.SA,PETR4.SA,VALE3.SA
2021-09-01,20.15911102294922,8.392866134643555,60.883243560791016
2021-09-02,19.432186126708984,8.256293296813965,60.69231033325195
2021-09-03,19.32185173034668,8.172492027282715,60.73542022705078
2021-09-06,19.568477630615234,8.21284008026123,59.78075408935547
2021-09-08,18.64035987854004,7.750364303588867,58.536617279052734
2021-09-09,18.886999130249023,7.914869785308838,58.327205657958984
2021-09-10,18.698772430419922,7.865208148956299,58.39493942260742
2021-09-13,18.932432174682617,8.141451835632324,58.36416244506836
2021-09-14,18.815601348876953,8.032815933227539,57.95149230957031
2021-09-15,18.510557174682617,8.172492027282715,56.50409698486328
2021-09-16,18.497577667236328,8.101101875305176,54.1574592590332
2021-09-17,18.056236267089844,7.737949848175049,53.061119079589844
2021-09-20,17.647336959838867,7.651040554046631,50.96701431274414
2021-09-21,17.601898193359375,7.824857711791992,51.810813903808594
2021-09-22,18.010791778564453,8.023504257202148,53.652400970458984
2021-09-23,18.633878707885742,8.330788612365723,53.65053176879883
2021-09-24,18.37425422668457,8.349411010742188,52.821048736572266
2021-09-27,18.854549407958984,8.423904418945312,53.575740814208984
2021-09-28,18.426177978515625,8.368033409118652,50.89014434814453
2021-09-29,18.757190704345703,8.50150203704834,51.53605651855469
2021-09-30,18.776653289794922,8.451838493347168,51.8351936340332
2021-10-01,19.266937255859375,8.690837860107422,51.80800247192383
2021-10-04,15.805774688720703,8.936042785644531,51.325286865234375
2021-10-05,16.188907623291016,9.131587982177734,50.95814895629883
2021-10-06,16.2408504486084,8.889483451843262,52.3927116394043
2021-10-07,15.89668083190918,8.877069473266602,53.95647048950195
2021-10-08,16.013574600219727,9.038471221923828,54.289615631103516
2021-10-11,15.734347343444824,9.100547790527344,55.493038177490234
2021-10-13,15.75382137298584,9.196767807006836,53.84769058227539
2021-10-14,15.675901412963867,9.212287902832031,53.84769058227539
2021-10-15,16.07850456237793,9.187459945678711,54.85393142700195
2021-10-18,16.188907623291016,9.140899658203125,54.337223052978516
